source_city,dest_city,num_airlines
Lahore,Dera Ghazi Khan,1
Lahore,Islamabad,1
Lahore,Istanbul,1
Lahore,Kuala Lumpur,1
Lahore,London,1
Lahore,Madinah,1
Lahore,Manchester,1
Lahore,Mashhad,1
Lahore,Milano,1
Lahore,Multan,1
Lahore,Oslo,1
Lahore,Peshawar,1
Lahore,Rahim Yar Khan,1
Lahore,Sharjah,1
Lahore,Sukkur,1
Lahore,Toronto,1
Lajes (terceira Island),Flores,1
Lajes (terceira Island),Graciosa Island,1
Lajes (terceira Island),Horta,1
Lajes (terceira Island),Pico,1
Lajes (terceira Island),Ponta Delgada,1
Lajes (terceira Island),Sao Jorge Island,1
Lake Charles,Houston,1
Lakeba Island,Nausori,1
Lakselv,Tromso,1
Lalibella,Addis Ababa,1
Lalibella,Axum,1
Lalibella,Gondar,1
Lamap,Norsup,1
Lamap,Port-vila,1
Lambasa,Nandi,1
Lambasa,Nausori,1
Lamen Bay,Craig Cove,1
Lamen Bay,Port-vila,1
Lamezia,Bergamo,1
Lamezia,Bologna,1
Lamezia,Catania,1
Lamezia,Charleroi,1
Lamezia,Cologne,1
Lamezia,Duesseldorf,1
Lamezia,Hahn,1
Lamezia,Hannover,1
Lamezia,London,1
Lamezia,Milan,1
Lamezia,Milano,1
Lamezia,Munich,1
Lamezia,Pisa,1
Lamezia,Stuttgart,1
Lamezia,Treviso,1
Lamezia,Vienna,1
Lamezia,Weeze,1
Lampang,Bangkok,1
Lampedusa,Catania,1
Lampedusa,Palermo,1
Lampedusa,Venice,1
Lamu,Nairobi,1
Lanai,Kahului,1
Lanai,Molokai,1
Lancaster,Washington,1
Land's End,ST MARY\'S,1
Langkawi,Kuching,1
Lankaran,Moscow,1
Lankaran,St. Petersburg,1
Lannion,Paris,1
Lansdowne House,Fort Hope,1
Lansdowne House,Webequie,1
Lansing,Chicago,1
Lansing,Detroit,1
Lansing,Sanford,1
Lansing,Washington,1
Lanzhou,Guilin,1
Lanzhou,Guiyang,1
Lanzhou,Hefei,1
Lanzhou,Lhasa,1
Lanzhou,Mackenzie British Columbia,1
Lanzhou,Nanjing,1
Lanzhou,Nanning,1
Lanzhou,Shenyang,1
Lanzhou,Shenzhen,1
Lanzhou,Shijiazhuang,1
Lanzhou,Taipei,1
Lanzhou,Yinchuan,1
Lappeenranta,Bergamo,1
Lappeenranta,Gerona,1
Lappeenranta,Weeze,1
Lar,Dubai,1
Lar,Kuwait,1
Lar,Sharjah,1
Lar,Shiraz,1
Lar,Teheran,1
Laramie,Denver,1
Laredo,Houston,1
Laredo,Las Vegas,1
Larnaca,Amman,1
Larnaca,Bahrain,1
Larnaca,Berlin,1
Larnaca,Birmingham,1
Larnaca,Budapest,1
Larnaca,Cardiff,1
Larnaca,Chisinau,1
Larnaca,Donetsk,1
Larnaca,Dubai,1
Larnaca,Duesseldorf,1
Larnaca,East Midlands,1
Larnaca,Glasgow,1
Larnaca,Hannover,1
Larnaca,Heraklion,1
Larnaca,Krasnodar,1
Larnaca,Liverpool,1
Larnaca,Lvov,1
Larnaca,Milano,1
Larnaca,Minsk 2,1
Larnaca,Mulhouse,1
Larnaca,Odessa,1
Larnaca,Oslo,1
Larnaca,Riga,1
Larnaca,Stockholm,1
Larnaca,Warsaw,1
Larnaca,Yekaterinburg,1
Larsen Bay,Karluk,1
Las Vegas,Albany,1
Las Vegas,Albuquerque,1
Las Vegas,Amarillo,1
Las Vegas,Anchorage,1
Las Vegas,Appleton,1
Las Vegas,Bentonville,1
Las Vegas,Billings,1
Las Vegas,Birmingham,1
Las Vegas,Bismarck,1
Las Vegas,Bozeman,1
Las Vegas,Buffalo,1
Las Vegas,Casper,1
Las Vegas,Cedar Rapids,1
Las Vegas,Cincinnati,1
Las Vegas,Colorado Springs,1
Las Vegas,Columbus,1
Las Vegas,Duluth,1
Las Vegas,El Paso,1
Las Vegas,Eugene,1
Las Vegas,Fargo,1
Las Vegas,Flint,1
Las Vegas,Frankfurt,1
Las Vegas,Grand Forks,1
Las Vegas,Grand Island,1
Las Vegas,Grand Junction,1
Las Vegas,Grand Rapids,1
Las Vegas,Great Falls,1
Las Vegas,Guadalajara,1
Las Vegas,Idaho Falls,1
Las Vegas,Jacksonville,1
Las Vegas,Kalispell,1
Las Vegas,Kansas City,1
Las Vegas,Laredo,1
Las Vegas,Little Rock,1
Las Vegas,Long Beach,1
Las Vegas,Louisville,1
Las Vegas,Lubbock,1
Las Vegas,Mcallen,1
Las Vegas,Medford,1
Las Vegas,Memphis,1
Las Vegas,Mesa,1
Las Vegas,Midland,1
Las Vegas,Minot,1
Las Vegas,Missoula,1
Las Vegas,Moline,1
Las Vegas,Monterey,1
Las Vegas,Nashville,1
Las Vegas,New Orleans,1
Las Vegas,Newark,1
Las Vegas,Oklahoma City,1
Las Vegas,Omaha,1
Las Vegas,Ontario,1
Las Vegas,Palm Springs,1
Las Vegas,Pasco,1
Las Vegas,Peoria,1
Las Vegas,Pittsburgh,1
Las Vegas,Providence,1
Las Vegas,Rapid City,1
Las Vegas,Regina,1
Las Vegas,Rockford,1
Las Vegas,San Jose,1
Las Vegas,Santa Maria,1
Las Vegas,Saskatoon,1
Las Vegas,Shreveport,1
Las Vegas,Sioux Falls,1
Las Vegas,South Bend,1
Las Vegas,Spokane,1
Las Vegas,Springfield,1
Las Vegas,St. Louis,1
Las Vegas,Stockton,1
Las Vegas,Toluca,1
Las Vegas,Tulsa,1
Las Vegas,Victoria,1
Las Vegas,Windsor Locks,1
Las Vegas,Winnipeg,1
Las Vegas,Zurich,1
Latacunga,Coca,1
Latacunga,Guayaquil,1
Latrobe,Fort Lauderdale,1
Latrobe,Myrtle Beach,1
Latrobe,Orlando,1
Launceston,Brisbane,1
Launceston,Burnie,1
Launceston,Flinders Island,1
Lawas,Bakalalan,1
Lawas,Kota Kinabalu,1
Lawas,Miri,1
Le Havre,Lyon,1
Le Puy,Paris,1
Lebanon,Boston,1
Lebanon,White Plains,1
Leeds,Aberdeen,1
Leeds,Antalya,1
Leeds,Belfast,1
Leeds,Bergamo,1
Leeds,Budapest,1
Leeds,Chania,1
Leeds,Copenhagen,1
Leeds,Dublin,1
Leeds,Dubrovnik,1
Leeds,Duesseldorf,1
Leeds,Funchal,1
Leeds,Gdansk,1
Leeds,Gerona,1
Leeds,Glasgow,1
Leeds,Gran Canaria,1
Leeds,Islamabad,1
Leeds,Jersey,1
Leeds,Kerkyra/corfu,1
Leeds,Krakow,1
Leeds,Limoges,1
Leeds,Malta,1
Leeds,Montpellier,1
Leeds,Nice,1
Leeds,Paphos,1
Leeds,Paris,1
Leeds,Prague,1
Leeds,Rhodos,1
Leeds,Rome,1
Leeds,Southampton,1
Leeds,Treviso,1
Leeds,Venice,1
Leeds,Zakynthos,1
Legazpi,Cebu,1
Leh,Jammu,1
Leh,Srinagar,1
Leipzig,Agadir,1
Leipzig,Amsterdam,1
Leipzig,Bremen,1
Leipzig,Cologne,1
Leipzig,Djerba,1
Leipzig,Duesseldorf,1
Leipzig,Frankfurt,1
Leipzig,Gran Canaria,1
Leipzig,Hurghada,1
Leipzig,Istanbul,1
Leipzig,Kerkyra/corfu,1
Leipzig,Kos,1
Leipzig,London,1
Leipzig,Moscow,1
Leipzig,Munich,1
Leipzig,Paris,1
Leipzig,Stuttgart,1
Leipzig,Zurich,1
Leknes,Bodo,1
Leknes,Røst,1
Leknes,Svolvær,1
Lençóis,Salvador,1
Leon,Barcelona,1
Lethbridge,Calgary,1
Leticia,La Pedrera,1
Lewisburg,Atlanta,1
Lewisburg,Washington,1
Lewiston,Boise,1
Lewiston,Pullman,1
Lewiston,Salt Lake City,1
Lewiston,Seattle,1
Lexington KY,Detroit,1
Lexington KY,Fort Lauderdale,1
Lexington KY,Houston,1
Lexington KY,Minneapolis,1
Lexington KY,New York,1
Lexington KY,Punta Gorda,1
Lexington KY,Sanford,1
Lexington KY,St. Petersburg,1
Lexington KY,Washington,1
Lhasa,Bangda,1
Lhasa,Kathmandu,1
Lhasa,Kunming,1
Lhasa,Lanzhou,1
Lhasa,Mianyang,1
Lhasa,Nyingchi,1
Lhasa,Shangri-La,1
Lhasa,Shiquanhe,1
Lhasa,Xiahe city,1
Lhasa,Yinchuan,1
Lianyungang,Chengdu,1
Lianyungang,Fuzhou,1
Lianyungang,Guangzhou,1
Lianyungang,Hangzhou,1
Lianyungang,Hong Kong,1
Lianyungang,Shenyang,1
Lianyungang,Wuhan,1
Lianyungang,Xuzhou,1
Lianyungang,Zhoushan,1
Liberia,Denver,1
Liberia,Houston,1
Liberia,Los Angeles,1
Liberia,Newark,1
Liberia,Nicoya,1
Liberia,Panama City,1
Liberia,San Salvador,1
Libreville,Abidjan,1
Libreville,Addis Ababa,1
Libreville,Casablanca,1
Libreville,Istanbul,1
Libreville,Johannesburg,1
Libreville,Kigali,1
Libreville,Kinshasa,1
Libreville,Lome,1
Libreville,Malabo,1
Libreville,Paris,1
Libreville,Yaounde,1
Lichinga,Nampula,1
Lichinga,Tete,1
Liege,Agadir,1
Liege,Heraklion,1
Liege,Lille,1
Liege,Palma de Mallorca,1
Liege,Rhodos,1
Lifou,Noumea,1
Lifou,Ouvea,1
Lifou,Tiga,1
Lihue,Denver,1
Lihue,Kahului,1
Lihue,San Diego,1
Lihue,San Francisco,1
Lihue,Seattle,1
Lihue,Vancouver,1
Lijiang,Guilin,1
Lijiang,Hefei,1
Lijiang,Hong Kong,1
Lijiang,Jinan,1
Lijiang,Mianyang,1
Lijiang,Nanning,1
Lijiang,Ninbo,1
Lijiang,Seoul,1
Lijiang,Shanghai,1
Lijiang,Shenzhen,1
Lijiang,Shijiazhuang,1
Lijiang,Singapore,1
Lijiang,Taipei,1
Lijiang,Taiyuan,1
Lijiang,Tengchong,1
Lijiang,Zhengzhou,1
Lille,Agadir,1
Lille,Biarritz-bayonne,1
Lille,Dubrovnik,1
Lille,Faro,1
Lille,Figari,1
Lille,Fuerteventura,1
Lille,Geneva,1
Lille,Heraklion,1
Lille,Kerkyra/corfu,1
Lille,Liege,1
Lille,Lyon,1
Lille,Marrakech,1
Lille,Montpellier,1
Lille,Nantes,1
Lille,Oujda,1
Lille,Porto,1
Lille,Rhodos,1
Lille,Split,1
Lille,Strasbourg,1
Lille,Venice,1
Lilongwe,Blantyre,1
Lilongwe,Dar Es Salaam,1
Lilongwe,Harare,1
Lilongwe,Johannesburg,1
Lima,Andahuaylas,1
Lima,Anta,1
Lima,Antofagasta,1
Lima,Asuncion,1
Lima,Atlanta,1
Lima,Cali,1
Lima,Cancun,1
Lima,Chiclayo,1
Lima,Cordoba,1
Lima,Houston,1
Lima,Juliaca,1
Lima,Montevideo,1
Lima,Newark,1
Lima,Panama City,1
Lima,Puerto Maldonado,1
Lima,Punta Cana,1
Lima,Rio Negro,1
Lima,San Jose,1
Lima,San Salvador,1
Lima,Santo Domingo,1
Lima,Tacna,1
Lima,Tingo Maria,1
Lima,Toronto,1
Lima,Trujillo,1
Lima,Tumbes,1
Limbang,Miri,1
Limnos,Ikaria,1
Limnos,Mytilini,1
Limnos,Thessaloniki,1
Limoges,Avignon,1
Limoges,Bristol,1
Limoges,East Midlands,1
Limoges,Leeds,1
Limoges,Liverpool,1
Limoges,London,1
Limoges,Lyon,1
Limoges,Nice,1
Limoges,Paris,1
Lincoln,Chicago,1
Lincoln,Denver,1
Lincoln,Minneapolis,1
Linkoeping,Amsterdam,1
Linkoeping,Copenhagen,1
Linyi,Changcha,1
Linyi,Dalian,1
Linyi,Hangzhou,1
Linyi,Shenzhen,1
Linyi,Wenzhou,1
Linyi,Wuhan,1
Linyi,Xi'an,1
Linyi,Yiwu,1
Linz,Antalya,1
Linz,London,1
Linz,Salzburg,1
Linz,Vienna,1
Liping,Guangzhou,1
Lisbon,Accra,1
Lisbon,Bamako,1
Lisbon,Beauvais,1
Lisbon,Belo Horizonte,1
Lisbon,Brasilia,1
Lisbon,Bristol,1
Lisbon,Bucharest,1
Lisbon,Budapest,1
Lisbon,Campinas,1
Lisbon,Caracas,1
Lisbon,Chisinau,1
Lisbon,Cologne,1
Lisbon,Cork,1
Lisbon,Dakar,1
Lisbon,Dole,1
Lisbon,Duesseldorf,1
Lisbon,Edinburgh,1
Lisbon,Eindhoven,1
Lisbon,Fortaleza,1
Lisbon,Hahn,1
Lisbon,La Coruna,1
Lisbon,Liverpool,1
Lisbon,Maputo,1
Lisbon,Marrakech,1
Lisbon,Montreal,1
Lisbon,Mulhouse,1
Lisbon,Nantes,1
Lisbon,Natal,1
Lisbon,Pisa,1
Lisbon,Porto Alegre,1
Lisbon,Prague,1
Lisbon,Recife,1
Lisbon,Rio De Janeiro,1
Lisbon,Salvador,1
Lisbon,Sao Paulo,1
Lisbon,Stuttgart,1
Lisbon,Tanger,1
Lisbon,Toulouse,1
Lisbon,Tunis,1
Lismore,Sydney,1
Little Cayman,Cayman Brac,1
Little Cayman,Georgetown,1
Little Rock,Detroit,1
Little Rock,Las Vegas,1
Little Rock,Phoenix,1
Little Rock,Sanford,1
Little Rock,St. Louis,1
Liuzhou,Changcha,1
Liuzhou,Chengdu,1
Liuzhou,Chongqing,1
Liuzhou,Guangzhou,1
Liuzhou,Kunming,1
Liuzhou,Sanya,1
Liuzhou,Shanghai,1
Liuzhou,Shenzhen,1
Liuzhou,Wuhan,1
Liuzhou,Xiamen,1
Liuzhou,Zhuhai,1
Liverpool,Amsterdam,1
Liverpool,Belfast,1
Liverpool,Bergerac,1
Liverpool,Berlin,1
Liverpool,Bodrum,1
Liverpool,Bratislava,1
Liverpool,Carcassonne,1
Liverpool,Connaught,1
Liverpool,Cork,1
Liverpool,Dublin,1
Liverpool,Gdansk,1
Liverpool,Geneva,1
Liverpool,Gran Canaria,1
Liverpool,Ibiza,1
Liverpool,Jersey,1
Liverpool,Kos,1
Liverpool,Larnaca,1
Liverpool,Limoges,1
Liverpool,Lisbon,1
Liverpool,Londonderry,1
Liverpool,Madrid,1
Liverpool,Malta,1
Liverpool,Naples,1
Liverpool,Nice,1
Liverpool,Nimes,1
Liverpool,Paris,1
Liverpool,Pisa,1
Liverpool,Porto,1
Liverpool,Poznan,1
Liverpool,Reus,1
Liverpool,Sandefjord,1
Liverpool,Shannon,1
Liverpool,Szczecin,1
Liverpool,Tenerife,1
Liverpool,Vilnius,1
Liverpool,Wroclaw,1
Livingstone,Lusaka,1
Livingstone,Mpumalanga,1
Ljubljana,Amsterdam,1
Ljubljana,Belgrade,1
Ljubljana,Charleroi,1
Ljubljana,Helsinki,1
Ljubljana,Prague,1
Ljubljana,Pristina,1
Ljubljana,Sarajevo,1
Ljubljana,Skopje,1
Ljubljana,Tirana,1
Lleida,Palma de Mallorca,1
Lloydminster,Calgary,1
Lockhart River,Aurukun,1
Lockhart River,Cairns,1
Lodja,Kinshasa,1
Lodwar,Eldoret,1
Loei,Bangkok,1
Logroño-Agoncillo,Madrid,1
Loh/Linua,Ablow,1
Loh/Linua,Gaua Island,1
Loh/Linua,Sola,1
Lokichoggio,Nairobi,1
Lome,Abuja,1
Lome,Addis Ababa,1
Lome,Bamako,1
Lome,Conakry,1
Lome,Douala,1
Lome,Lagos,1
Lome,Libreville,1
Lome,Paris,1
Lome,Rio De Janeiro,1
London,Aalborg,1
London,Aarhus,1
London,Abuja,1
London,Addis Ababa,1
London,Ajaccio,1
London,Alesund,1
London,Alghero,1
London,Ancona,1
London,Ashkhabad,1
London,Aviles,1
London,Bastia,1
London,Bergamo,1
London,Bergerac,1
London,Bern,1
London,Beziers,1
London,Biarritz-bayonne,1
London,Boa Vista,1
London,Bourgas,1
London,Bratislava,1
London,Bremen,1
London,Brindisi,1
London,Brno,1
London,Buenos Aires,1
London,Bydgoszcz,1
London,Cagliari,1
London,Carcassonne,1
London,Chengdu,1
London,Chisinau,1
London,Cluj-napoca,1
London,Colombo,1
London,Comiso,1
London,Craiova,1
London,Debrecen,1
London,Dhaka,1
London,Dinard,1
London,Dundee,1
London,Eindhoven,1
London,Erfurt,1
London,Fes,1
London,Gerona,1
London,Guangzhou,1
London,Guernsey,1
London,Hahn,1
London,Hassi Messaoud,1
London,Haugesund,1
London,Havana,1
London,Hyeres,1
London,Iasi,1
London,Innsbruck,1
London,Inverness,1
London,Islamabad,1
London,Jerez,1
London,Kalamata,1
London,Karachi,1
London,Karlsruhe/Baden-Baden,1
London,Kaunas,1
London,Kerry,1
London,Kosice,1
London,La Rochelle,1
London,Lahore,1
London,Lamezia,1
London,Leipzig,1
London,Limoges,1
London,Linz,1
London,Londonderry,1
London,Luanda,1
London,Luxor,1
London,Male,1
London,Malmoe,1
London,Manila,1
London,Memmingen,1
London,Minsk 2,1
London,Montego Bay,1
London,Montpellier,1
London,Muscat,1
London,Nassau,1
London,Nimes,1
London,Nuernberg,1
London,Osijek,1
London,Ostrava,1
London,Parma,1
London,Perpignan,1
London,Perugia,1
London,Pescara,1
London,Plovdiv,1
London,Podgorica,1
London,Poitiers,1
London,Ponta Delgada,1
London,Port-of-spain,1
London,Pristina,1
London,Pula,1
London,Punta Cana,1
London,Rabat,1
London,Rijeka,1
London,Rio De Janeiro,1
London,Rodez,1
London,Ronchi De Legionari,1
London,Rygge,1
London,Rzeszow,1
London,Santander,1
London,Skelleftea,1
London,Skopje,1
London,St. Petersburg,1
London,Sylhet Osmani,1
London,Szczecin,1
London,Tampere,1
London,Tarbes,1
London,Tashkent,1
London,Tehran,1
London,Timisoara,1
London,Tirana,1
London,Tirgu Mures,1
London,Tivat,1
London,Tours,1
London,Treviso,1
London,Tromso,1
London,Trondheim,1
London,Tselinograd,1
London,Tunis,1
London,Varna,1
London,Vasteras,1
London,Weeze,1
London,Winnipeg,1
London,Zadar,1
London,Zaragoza,1
Londonderry,Birmingham,1
Londonderry,Faro,1
Londonderry,Liverpool,1
Londonderry,London,1
Londonderry,Prestwick,1
Londrina,Campinas,1
Londrina,Cuiaba,1
Londrina,Maringa,1
Londrina,Porto Alegre,1
Long Akah,Marudi,1
Long Akah,Miri,1
Long Beach,Austin,1
Long Beach,Boston,1
Long Beach,Las Vegas,1
Long Beach,New York,1
Long Beach,Oakland,1
Long Beach,Sacramento,1
Long Beach,San Francisco,1
Long Beach,Washington,1
Long Datih,Marudi,1
Long Datih,Miri,1
Long Seridan,Marudi,1
Long Seridan,Miri,1
Longana,Lonorore,1
Longana,Santo,1
Longreach,Brisbane,1
Longreach,Winton,1
Longyan,Shanghai,1
Lonorore,Longana,1
Lonorore,Port-vila,1
Lonorore,Santo,1
Lord Howe Island,Brisbane,1
Lord Howe Island,Port Macquarie,1
Lord Howe Island,Sydney,1
Loreto,Los Angeles,1
Lorient,Lyon,1
Lorient,Paris,1
Los Alamos,Albuquerque,1
Los Angeles,Aguascalientes,1
Los Angeles,Aspen,1
Los Angeles,Bakersfield,1
Los Angeles,Belize City,1
Los Angeles,Bellingham,1
Los Angeles,Boise,1
Los Angeles,Carlsbad,1
Los Angeles,Cincinnati,1
Los Angeles,Cleveland,1
Los Angeles,Colorado Springs,1
Los Angeles,Copenhagen,1
Los Angeles,Durango,1
Los Angeles,Hilo,1
Los Angeles,Jeddah,1
Los Angeles,Liberia,1
Los Angeles,Loreto,1
Los Angeles,Manila,1
Los Angeles,Memphis,1
Los Angeles,Merced,1
Los Angeles,Morelia,1
Los Angeles,Palm Springs,1
Los Angeles,Prescott,1
Los Angeles,Provo,1
Los Angeles,San Luis Obispo,1
Los Angeles,Santa Barbara,1
Los Angeles,Santa Maria,1
Los Angeles,Spokane,1
Los Angeles,Stockholm,1
Los Angeles,Tampa,1
Los Angeles,Tel-aviv,1
Los Angeles,Uruapan,1
Los Angeles,Visalia,1
Los Angeles,Wichita,1
Los Angeles,Yuma,1
Los Angeles,Zacatecas,1
Los Mochis,Guadalajara,1
Los Mochis,Hermosillo,1
Los Mochis,Mazatlan,1
Los Mochis,Mexico City,1
Los Mochis,Tijuana,1
Louisville,Cleveland,1
Louisville,Detroit,1
Louisville,Houston,1
Louisville,Las Vegas,1
Louisville,Minneapolis,1
Louisville,Newark,1
Louisville,Phoenix,1
Louisville,Tampa,1
Lourdes-De-Blanc-Sablon,Goose Bay,1
Lourdes-De-Blanc-Sablon,St-Augustin,1
Lourdes-De-Blanc-Sablon,St. Anthony,1
Luanda,Amsterdam,1
Luanda,Beijing,1
Luanda,Brazzaville,1
Luanda,Cabinda,1
Luanda,Cape Town,1
Luanda,Casablanca,1
Luanda,Catumbela,1
Luanda,Frankfurt,1
Luanda,Harare,1
Luanda,Havana,1
Luanda,Huambo,1
Luanda,Kuito,1
Luanda,Lubango,1
Luanda,Luena,1
Luanda,M'banza-congo,1
Luanda,Madrid,1
Luanda,Malanje,1
Luanda,Maputo,1
Luanda,Menongue,1
Luanda,Mocamedes,1
Luanda,Nairobi,1
Luanda,Ondjiva,1
Luanda,Paris,1
Luanda,Porto,1
Luanda,Rio De Janeiro,1
Luanda,Sao Paulo,1
Luanda,Sao Tome,1
Luanda,Saurimo,1
Luang Namtha,Vientiane,1
Luang Prabang,Chiang Mai,1
Luang Prabang,Jinghonggasa,1
Luang Prabang,Pakse,1
Lubango,Luanda,1
Lubango,Ondjiva,1
Lubango,Windhoek,1
Lubbock,Austin,1
Lubbock,Denver,1
Lubbock,Harlingen,1
Lubbock,Houston,1
Lubumashi,Kananga,1
Lubumashi,Kinshasa,1
Lubumashi,Mbuji-mayi,1
Lucknow,Bangalore,1
Lucknow,Dehra Dun,1
Lucknow,Dubai,1
Lucknow,Jeddah,1
Lucknow,Muscat,1
Lucknow,Patina,1
Lucknow,Riyadh,1
Luderitz,Oranjemund,1
Ludhiaha,Delhi,1
Luebeck,Bergamo,1
Luebeck,Gdansk,1
Luebeck,Palma de Mallorca,1
Luebeck,Pisa,1
Luena,Luanda,1
Lugano,Geneva,1
Lugano,Zurich,1
Lulea,Gallivare,1
Lulea,Pajala,1
Lulea,Sundsvall,1
Lulea,Umea,1
Luoyang,Beihai,1
Luoyang,Beijing,1
Luoyang,Chongqing,1
Luoyang,Dalian,1
Luoyang,Guangzhou,1
Luoyang,Kunming,1
Luoyang,Nanchang,1
Luoyang,Shanghai,1
Luoyang,Shenyang,1
Lusaka,Addis Ababa,1
Lusaka,Blantyre,1
Lusaka,Chipata,1
Lusaka,Dubai,1
Lusaka,Durban,1
Lusaka,Gaberone,1
Lusaka,Johannesburg,1
Lusaka,Kasama,1
Lusaka,Livingstone,1
Lusaka,Luanda,1
Lusaka,Mfuwe,1
Lusaka,Ndola,1
Lusaka,Solwesi,1
Lutselk'e,Yellowknife,1
Luxemburg,Agadir,1
Luxemburg,Ajaccio,1
Luxemburg,Amsterdam,1
Luxemburg,Antalya,1
Luxemburg,Arrecife,1
Luxemburg,Bastia,1
Luxemburg,Boa Vista,1
Luxemburg,Cagliari,1
Luxemburg,Calvi,1
Luxemburg,Catania,1
Luxemburg,Djerba,1
Luxemburg,Dublin,1
Luxemburg,Dubrovnik,1
Luxemburg,Faro,1
Luxemburg,Figari,1
Luxemburg,Frankfurt,1
Luxemburg,Fuerteventura,1
Luxemburg,Funchal,1
Luxemburg,Geneva,1
Luxemburg,Gran Canaria,1
Luxemburg,Heraklion,1
Luxemburg,Ibiza,1
Luxemburg,Istanbul,1
Luxemburg,Izmir,1
Luxemburg,Jerez,1
Luxemburg,Kerkyra/corfu,1
Luxemburg,Kos,1
Luxemburg,Madrid,1
Luxemburg,Malaga,1
Luxemburg,Malta,1
Luxemburg,Marrakech,1
Luxemburg,Naples,1
Luxemburg,Nice,1
Luxemburg,Palma de Mallorca,1
Luxemburg,Rhodos,1
Luxemburg,Stockholm,1
Luxemburg,Tenerife,1
Luxemburg,Varna,1
Luxemburg,Zurich,1
Luxi,Beijing,1
Luxi,Chengdu,1
Luxi,Guangzhou,1
Luxor,London,1
Luxor,Paris,1
Luxor,Riyadh,1
Luzhou,Beijing,1
Luzhou,Guiyang,1
Luzhou,Haikou,1
Luzhou,Hangzhou,1
Luzhou,Kunming,1
Luzhou,Nanning,1
Luzhou,Shanghai,1
Luzhou,Shenzhen,1
Luzhou,Xi'an,1
Lvov,Bergamo,1
Lvov,Dortmund,1
Lvov,Gerona,1
Lvov,Kiev,1
Lvov,Larnaca,1
Lvov,Moscow,1
Lvov,Munich,1
Lvov,Naples,1
Lvov,Rome,1
Lvov,Tel-aviv,1
Lvov,Treviso,1
Lvov,Valencia,1
Lvov,Warsaw,1
Lyon,Agadir,1
Lyon,Annaba,1
Lyon,Batna,1
Lyon,Bejaja,1
Lyon,Berlin,1
Lyon,Biarritz-bayonne,1
Lyon,Biskra,1
Lyon,Caen,1
Lyon,Clermont-Ferrand,1
Lyon,Dubai,1
Lyon,Dublin,1
Lyon,Duesseldorf,1
Lyon,Edinburgh,1
Lyon,Heraklion,1
Lyon,Istanbul,1
Lyon,Izmir,1
Lyon,Le Havre,1
Lyon,Lille,1
Lyon,Limoges,1
Lyon,Lorient,1
Lyon,Marseille,1
Lyon,Metz,1
Lyon,Montpellier,1
Lyon,Montreal,1
Lyon,Munich,1
Lyon,Oujda,1
Lyon,Pau,1
Lyon,Rennes,1
Lyon,Split,1
Lyon,Strasbourg,1
Lyon,Tlemcen,1
Lyon,Zurich,1
M'banza-congo,Luanda,1
Maastricht,Alicante,1
Maastricht,Antalya,1
Maastricht,Bari,1
Maastricht,Faro,1
Maastricht,Gerona,1
Maastricht,Heraklion,1
Maastricht,Palma de Mallorca,1
Maastricht,Porto,1
Maastricht,Tenerife,1
Maastricht,Trapani,1
Macau,Angeles City,1
Macau,Chiang Mai,1
Macau,Danang,1
Macau,Fukuoka,1
Macau,Hanoi,1
Macau,Kuala Lumpur,1
Macau,Kunming,1
Macau,Muan,1
Macau,Okayama,1
Macau,Singapore,1
Macau,Wuxi,1
Macaé,Campinas,1
Macaé,Campos,1
Maceio,Aracaju,1
Maceio,Campinas,1
Maceio,Recife,1
Mackay,Melbourne,1
Mackay,Rockhampton,1
Mackay,Sydney,1
Mackay,Townsville,1
Mackenzie British Columbia,Lanzhou,1
Macon,Atlanta,1
Macon,Orlando,1
Madang,Goroka,1
Madang,Momote,1
Madang,Mount Hagen,1
Madang,Nadzab,1
Madang,Port Moresby,1
Madang,Vanimo,1
Madinah,Abha,1
Madinah,Alexandria,1
Madinah,Ankara,1
Madinah,Gassim,1
Madinah,Gizan,1
Madinah,Hatay,1
Madinah,Islamabad,1
Madinah,Karachi,1
Madinah,Khartoum,1
Madinah,Kuwait,1
Madinah,Lahore,1
Madinah,Muscat,1
Madinah,Sharjah,1
Madinah,Tabuk,1
Madinah,Tunis,1
Madison,Cincinnati,1
Madison,Detroit,1
Madison,Minneapolis,1
Madison,New York,1
Madison,Newark,1
Madison,Salt Lake City,1
Madison,Washington,1
Madras,Bahrain,1
Madras,Calicut,1
Madras,Dammam,1
Madras,Dhaka,1
Madras,Hong Kong,1
Madras,Jeddah,1
Madras,Kuwait,1
Madras,Male,1
Madras,Riyadh,1
Madras,St.-denis,1
Madrid,Accra,1
Madrid,Alghero,1
Madrid,Alicante,1
Madrid,Badajoz,1
Madrid,Bangkok,1
Madrid,Beauvais,1
Madrid,Bergamo,1
Madrid,Bordeaux,1
Madrid,Bristol,1
Madrid,Cagliari,1
Madrid,Cairo,1
Madrid,Cali,1
Madrid,Catania,1
Madrid,Charleroi,1
Madrid,Cluj-napoca,1
Madrid,Djerba,1
Madrid,Dubai,1
Madrid,Edinburgh,1
Madrid,Eindhoven,1
Madrid,Granada,1
Madrid,Guatemala City,1
Madrid,Hamburg,1
Madrid,Jerez,1
Madrid,Krakow,1
Madrid,La Romana,1
Madrid,Lagos,1
Madrid,Liverpool,1
Madrid,Logroño-Agoncillo,1
Madrid,Luanda,1
Madrid,Luxemburg,1
Madrid,Malabo,1
Madrid,Malta,1
Madrid,Manchester,1
